Date;Check;Article;Count;Cost
12.03.2017;IT01001316;0102439;1;11920
12.03.2017;IT01001317;0102442;1;2194
12.03.2017;IT01001318;0102444;1;4392
12.03.2017;IT01001318;0102447;1;2194
12.03.2017;IT01001319;0102453;1;6696
12.03.2017;IT01001319;0102454;1;4392
12.03.2017;IT01001319;0102461;1;1739
12.03.2017;IT01001320;0102467;1;2318
12.03.2017;IT01001320;0102474;1;17592
12.03.2017;IT01001321;0102307;1;1592
12.03.2017;IT01001322;0102310;1;1592
12.03.2017;IT01001322;0102313;1;1839
12.03.2017;IT01001322;0102330;1;1599
12.03.2017;IT01001323;0101326;1;4959
12.03.2017;IT01001323;0101329;1;6072
12.03.2017;IT01001323;0101330;1;4792
12.03.2017;IT01001324;0101339;1;4278
12.03.2017;IT01001324;0111515;1;968
12.03.2017;IT01001325;0100597;1;2144
12.03.2017;IT01001325;0100598;1;919
12.03.2017;IT01001326;0101041;1;1439
12.03.2017;IT01001326;0102340;2;832
12.03.2017;IT01001327;0102397;1;35188
12.03.2017;IT01001327;0102398;1;35188
12.03.2017;IT01001327;0102483;1;1396
12.03.2017;IT01001327;0102493;1;1032
12.03.2017;IT01001328;0102584;1;1396
12.03.2017;IT01001328;0102723;1;337
12.03.2017;IT01001329;0105734;1;423
12.03.2017;IT01001329;0105735;1;1439
12.03.2017;IT01001330;0105736;1;1922
12.03.2017;IT01001330;0105738;1;879
12.03.2017;IT01001330;0105755;1;423
12.03.2017;IT01001331;0105757;1;1922
12.03.2017;IT01001332;0105759;1;736
12.03.2017;IT01001332;0110140;1;287
12.03.2017;IT01001333;0110143;1;1599
12.03.2017;IT01001334;0110145;1;2119
12.03.2017;IT01001335;0101332;2;9191
12.03.2017;IT01001336;0101339;1;4278
12.03.2017;IT01001336;0111514;2;19200
12.03.2017;IT01001336;0102439;1;11920
12.03.2017;IT01001337;0102453;2;6696
12.03.2017;IT01001337;0102461;1;1739
12.03.2017;IT01001337;0102474;1;17592
12.03.2017;IT01001338;0102439;1;11920
12.03.2017;IT01001339;0102446;1;2194
12.03.2017;IT01001339;0102447;1;2194
12.03.2017;IT01001339;0102452;1;2194
12.03.2017;IT01001339;0102453;1;6696
12.03.2017;IT01001340;0102459;1;3984
12.03.2017;IT01001340;0102460;1;3984
12.03.2017;IT01001341;0102465;2;3984
12.03.2017;IT01001341;0100597;1;2144
12.03.2017;IT01001342;0100632;1;1754
12.03.2017;IT01001342;0101045;1;2507
12.03.2017;IT01001343;0102381;1;6320
12.03.2017;IT01001343;0102477;1;371
12.03.2017;IT01001344;0105747;1;560
12.03.2017;IT01001345;0105755;1;423
12.03.2017;IT01001345;0105757;2;1922
12.03.2017;IT01001346;0109013;1;799
12.03.2017;IT01001346;0102339;1;1592
12.03.2017;IT01001347;0102440;1;7040
13.03.2017;IT01001347;0102416;1;3984
13.03.2017;IT01001347;0102421;1;4010
13.03.2017;IT01001348;0102427;1;4010
13.03.2017;IT01001349;0102436;1;2856
13.03.2017;IT01001349;0102439;1;11920
13.03.2017;IT01001350;0102442;1;2194
13.03.2017;IT01001350;0102446;1;2194
13.03.2017;IT01001351;0102447;1;2194
13.03.2017;IT01001351;0102452;1;2194
13.03.2017;IT01001352;0102453;1;6696
13.03.2017;IT01001352;0102474;1;17592
13.03.2017;IT01001353;0102440;1;7040
13.03.2017;IT01001353;0102444;1;4392
13.03.2017;IT01001353;0102454;1;4392
13.03.2017;IT01001354;0102461;1;1739
13.03.2017;IT01001354;0102467;1;2318
13.03.2017;IT01001355;0101330;1;4792
13.03.2017;IT01001355;0101326;1;4959
13.03.2017;IT01001356;0101329;1;6072
13.03.2017;IT01001357;0101332;1;9191
13.03.2017;IT01001357;0101336;1;10622
13.03.2017;IT01001358;0101339;1;4278
13.03.2017;IT01001358;0101340;1;3992
15.03.2017;IT01001358;0102307;1;1592
15.03.2017;IT01001358;0102341;1;798
15.03.2017;IT01001359;0102491;1;996
15.03.2017;IT01001359;0102493;1;1032
15.03.2017;IT01001359;0102548;1;35264
15.03.2017;IT01001360;0102584;1;1396
15.03.2017;IT01001360;0102721;2;996
15.03.2017;IT01001360;0102722;2;1032
15.03.2017;IT01001360;0102723;1;337
15.03.2017;IT01001361;0102310;1;1592
15.03.2017;IT01001362;0102328;1;1599
15.03.2017;IT01001362;0102333;1;1599
15.03.2017;IT01001363;0102338;1;1592
15.03.2017;IT01001363;0102313;1;1839
15.03.2017;IT01001364;0102338;2;1592
15.03.2017;IT01001364;0101330;1;4792
15.03.2017;IT01001364;0101336;1;10622
15.03.2017;IT01001365;0102420;1;4010
15.03.2017;IT01001365;0102426;1;2856
15.03.2017;IT01001366;0102432;1;4010
15.03.2017;IT01001366;0102436;2;2856
15.03.2017;IT01001367;0102439;1;11920
15.03.2017;IT01001367;0102440;2;7040
15.03.2017;IT01001367;0102442;1;2194
15.03.2017;IT01001367;0102444;2;4392
15.03.2017;IT01001368;0102447;1;2194
15.03.2017;IT01001369;0102453;1;6696
15.03.2017;IT01001370;0102461;1;1739
15.03.2017;IT01001371;0102474;1;17592
15.03.2017;IT01001371;0101045;1;2507
15.03.2017;IT01001371;0102308;1;1592
15.03.2017;IT01001372;0102311;1;1839
16.03.2017;IT01001372;0101329;2;6072
16.03.2017;IT01001373;0101339;1;4278
16.03.2017;IT01001373;0101341;1;3472
16.03.2017;IT01001373;0111513;1;2184
16.03.2017;IT01001373;0102377;1;35188
16.03.2017;IT01001373;0102486;1;337
16.03.2017;IT01001374;0105736;1;1922
16.03.2017;IT01001375;0105738;1;879
16.03.2017;IT01001375;0105755;2;423
16.03.2017;IT01001376;0105757;1;1922
16.03.2017;IT01001376;0105759;1;736
16.03.2017;IT01001376;0102377;1;35188
16.03.2017;IT01001377;0102491;1;996
16.03.2017;IT01001378;0102492;1;1032
16.03.2017;IT01001379;0102493;1;1032
16.03.2017;IT01001380;0102548;1;35264
16.03.2017;IT01001380;0102584;2;1396
16.03.2017;IT01001380;0102721;1;996
16.03.2017;IT01001381;0102723;1;337
16.03.2017;IT01001381;0103151;1;1999
16.03.2017;IT01001382;0103152;2;6320
16.03.2017;IT01001383;0105736;1;1922
16.03.2017;IT01001383;0105738;1;879
16.03.2017;IT01001384;0105743;1;399
16.03.2017;IT01001384;0105747;1;560
16.03.2017;IT01001385;0100597;1;2144
16.03.2017;IT01001385;0100598;1;919
16.03.2017;IT01001386;0100648;1;879
16.03.2017;IT01001387;0100649;1;799
16.03.2017;IT01001387;0101041;2;1439
16.03.2017;IT01001387;0102439;2;11920
16.03.2017;IT01001388;0102444;1;4392
16.03.2017;IT01001388;0102453;1;6696
16.03.2017;IT01001389;0102461;1;1739
16.03.2017;IT01001390;0102474;1;17592
17.03.2017;IT01001390;0101330;1;4792
17.03.2017;IT01001390;0101339;1;4278
17.03.2017;IT01001391;0100598;1;919
17.03.2017;IT01001392;0101041;1;1439
17.03.2017;IT01001392;0105734;1;423
17.03.2017;IT01001392;0105735;1;1439
17.03.2017;IT01001393;0105736;1;1922
17.03.2017;IT01001394;0101332;1;9191
17.03.2017;IT01001394;0101336;1;10622
17.03.2017;IT01001394;0101340;1;3992
17.03.2017;IT01001395;0101326;2;4959
17.03.2017;IT01001395;0101329;2;6072
17.03.2017;IT01001396;0101339;1;4278
17.03.2017;IT01001397;0102307;1;1592
17.03.2017;IT01001397;0102310;1;1592
17.03.2017;IT01001397;0102313;1;1839
17.03.2017;IT01001397;0102307;1;1592
17.03.2017;IT01001398;0102308;1;1592
17.03.2017;IT01001398;0102312;1;3032
17.03.2017;IT01001399;0101326;1;4959
17.03.2017;IT01001400;0101329;1;6072
17.03.2017;IT01001400;0102309;1;1592
17.03.2017;IT01001401;0102310;1;1592
17.03.2017;IT01001402;0102313;1;1839
17.03.2017;IT01001402;0100597;1;2144
17.03.2017;IT01001403;0102340;1;832
17.03.2017;IT01001404;0102397;1;35188
17.03.2017;IT01001404;0102398;1;35188
17.03.2017;IT01001405;0102483;1;1396
17.03.2017;IT01001406;0102493;1;1032
17.03.2017;IT01001406;0102584;2;1396
17.03.2017;IT01001406;0102723;1;337
17.03.2017;IT01001407;0105738;2;879
17.03.2017;IT01001408;0105755;1;423
17.03.2017;IT01001409;0105757;1;1922
17.03.2017;IT01001409;0105759;1;736
17.03.2017;IT01001410;0110140;1;287
17.03.2017;IT01001411;0110143;2;1599
17.03.2017;IT01001411;0110145;1;2119
17.03.2017;IT01001412;0100600;1;1920
17.03.2017;IT01001412;0102492;1;1032
17.03.2017;IT01001413;0102493;1;1032
17.03.2017;IT01001413;0102549;1;371
17.03.2017;IT01001414;0102584;1;1396
17.03.2017;IT01001415;0102722;1;1032
17.03.2017;IT01001415;0102723;1;337
17.03.2017;IT01001415;0105734;1;423
17.03.2017;IT01001415;0105735;1;1439
17.03.2017;IT01001416;0105736;1;1922
17.03.2017;IT01001416;0105743;1;399
17.03.2017;IT01001417;0105747;2;560
17.03.2017;IT01001418;0110145;1;2119
17.03.2017;IT01001418;0102307;1;1592
17.03.2017;IT01001419;0102310;1;1592
17.03.2017;IT01001420;0102313;1;1839
17.03.2017;IT01001421;0102331;1;1599
17.03.2017;IT01001421;0102332;1;1599
17.03.2017;IT01001422;0102377;1;35188
17.03.2017;IT01001422;0102378;1;35188
17.03.2017;IT01001422;0102491;1;996
17.03.2017;IT01001423;0102493;1;1032
17.03.2017;IT01001424;0102549;1;371
17.03.2017;IT01001425;0102584;1;1396
17.03.2017;IT01001426;0102721;1;996
17.03.2017;IT01001426;0102723;1;337
17.03.2017;IT01001427;0105738;1;879
17.03.2017;IT01001427;0105743;1;399
17.03.2017;IT01001428;0105755;1;423
17.03.2017;IT01001428;0105759;1;736
17.03.2017;IT01001429;0110142;1;1039
17.03.2017;IT01001429;0100600;1;1920
17.03.2017;IT01001430;0101326;1;4959
17.03.2017;IT01001431;0101329;1;6072
17.03.2017;IT01001431;0101332;2;9191
17.03.2017;IT01001431;0101336;1;10622
17.03.2017;IT01001432;0101337;1;6350
17.03.2017;IT01001432;0102419;1;3984
17.03.2017;IT01001432;0102431;2;2856
17.03.2017;IT01001432;0102436;2;2856
17.03.2017;IT01001433;0102437;1;2194
17.03.2017;IT01001433;0102438;1;2856
17.03.2017;IT01001434;0102439;1;11920
17.03.2017;IT01001434;0102442;1;2194
17.03.2017;IT01001434;0102443;1;2856
17.03.2017;IT01001434;0102444;1;4392
17.03.2017;IT01001435;0102446;1;2194
17.03.2017;IT01001436;0102447;1;2194
17.03.2017;IT01001436;0102448;1;2194
17.03.2017;IT01001436;0102453;2;6696
17.03.2017;IT01001437;0102454;1;4392
17.03.2017;IT01001437;0102461;1;1739
17.03.2017;IT01001437;0102462;1;1992
17.03.2017;IT01001437;0102467;1;2318
17.03.2017;IT01001437;0102472;1;3984
17.03.2017;IT01001438;0102474;2;17592
17.03.2017;IT01001439;0102492;1;1032
17.03.2017;IT01001439;0102493;1;1032
17.03.2017;IT01001440;0102549;1;371
17.03.2017;IT01001441;0102584;1;1396
17.03.2017;IT01001441;0102722;1;1032
17.03.2017;IT01001442;0102723;1;337
17.03.2017;IT01001443;0105736;1;1922
17.03.2017;IT01001443;0105743;1;399
17.03.2017;IT01001443;0105747;1;560
17.03.2017;IT01001444;0110145;1;2119
17.03.2017;IT01001444;0111513;1;2184
17.03.2017;IT01001444;0100595;1;1119
17.03.2017;IT01001445;0109013;1;799
17.03.2017;IT01001445;0105734;1;423
17.03.2017;IT01001446;0105735;2;1439
17.03.2017;IT01001447;0102307;1;1592
17.03.2017;IT01001447;0102308;1;1592
17.03.2017;IT01001448;0102309;1;1592
17.03.2017;IT01001449;0102310;1;1592
17.03.2017;IT01001449;0102312;1;3032
17.03.2017;IT01001450;0102313;1;1839
17.03.2017;IT01001450;0101326;1;4959
17.03.2017;IT01001450;0101329;1;6072
17.03.2017;IT01001451;0101332;1;9191
17.03.2017;IT01001451;0101336;1;10622
17.03.2017;IT01001451;0101337;1;6350
17.03.2017;IT01001451;0102436;1;2856
17.03.2017;IT01001452;0102437;1;2194
17.03.2017;IT01001452;0102438;2;2856
17.03.2017;IT01001453;0102439;1;11920
17.03.2017;IT01001453;0102442;2;2194
17.03.2017;IT01001453;0102443;1;2856
17.03.2017;IT01001454;0102444;1;4392
17.03.2017;IT01001455;0102446;1;2194
17.03.2017;IT01001455;0102447;1;2194
17.03.2017;IT01001456;0102448;1;2194
17.03.2017;IT01001456;0102453;1;6696
17.03.2017;IT01001456;0102454;1;4392
17.03.2017;IT01001457;0102461;1;1739
17.03.2017;IT01001457;0102462;1;1992
17.03.2017;IT01001458;0102472;1;3984
17.03.2017;IT01001458;0102474;2;17592
17.03.2017;IT01001459;0111513;1;2184
18.03.2017;IT01001459;0101330;1;4792
18.03.2017;IT01001460;0101326;1;4959
18.03.2017;IT01001460;0101329;2;6072
18.03.2017;IT01001461;0101330;1;4792
18.03.2017;IT01001462;0101332;1;9191
18.03.2017;IT01001462;0101337;2;6350
18.03.2017;IT01001462;0101339;1;4278
18.03.2017;IT01001463;0111515;1;968
18.03.2017;IT01001463;0102416;1;3984
18.03.2017;IT01001463;0102421;1;4010
18.03.2017;IT01001463;0102427;1;4010
18.03.2017;IT01001464;0102436;1;2856
18.03.2017;IT01001465;0102439;1;11920
18.03.2017;IT01001465;0102440;1;7040
18.03.2017;IT01001465;0102442;1;2194
18.03.2017;IT01001466;0102447;1;2194
18.03.2017;IT01001466;0102448;1;2194
18.03.2017;IT01001467;0102453;1;6696
18.03.2017;IT01001467;0102454;1;4392
18.03.2017;IT01001468;0102467;1;2318
18.03.2017;IT01001468;0102447;1;2194
18.03.2017;IT01001468;0102452;1;2194
18.03.2017;IT01001469;0100600;1;1920
18.03.2017;IT01001470;0102492;1;1032
18.03.2017;IT01001471;0102493;1;1032
18.03.2017;IT01001471;0102549;1;371
18.03.2017;IT01001472;0102584;1;1396
18.03.2017;IT01001472;0102722;1;1032
18.03.2017;IT01001473;0102723;1;337
18.03.2017;IT01001473;0110145;1;2119
18.03.2017;IT01001474;0102416;2;3984
18.03.2017;IT01001474;0102421;1;4010
18.03.2017;IT01001475;0102427;1;4010
18.03.2017;IT01001476;0102440;1;7040
18.03.2017;IT01001477;0102444;1;4392
18.03.2017;IT01001477;0102454;1;4392
18.03.2017;IT01001478;0102461;1;1739
18.03.2017;IT01001478;0102467;1;2318
18.03.2017;IT01001478;0102474;1;17592
18.03.2017;IT01001479;0102436;1;2856
18.03.2017;IT01001480;0102439;1;11920
18.03.2017;IT01001480;0102442;1;2194
18.03.2017;IT01001481;0102453;1;6696
18.03.2017;IT01001481;0102446;1;2194
18.03.2017;IT01001482;0102328;1;1599
18.03.2017;IT01001482;0102333;1;1599
18.03.2017;IT01001483;0102338;2;1592
18.03.2017;IT01001484;0101326;1;4959
18.03.2017;IT01001484;0101329;1;6072
18.03.2017;IT01001485;0101332;1;9191
18.03.2017;IT01001485;0101336;1;10622
18.03.2017;IT01001486;0101337;1;6350
18.03.2017;IT01001487;0102436;1;2856
18.03.2017;IT01001487;0102437;1;2194
18.03.2017;IT01001487;0102438;1;2856
18.03.2017;IT01001487;0102442;1;2194
18.03.2017;IT01001487;0102443;1;2856
18.03.2017;IT01001488;0102444;1;4392
18.03.2017;IT01001488;0102446;1;2194
18.03.2017;IT01001489;0102447;1;2194
18.03.2017;IT01001490;0102448;2;2194
18.03.2017;IT01001491;0102454;1;4392
18.03.2017;IT01001491;0102461;1;1739
18.03.2017;IT01001492;0102462;1;1992
18.03.2017;IT01001492;0102472;1;3984
18.03.2017;IT01001493;0102474;1;17592
18.03.2017;IT01001493;0111513;1;2184
18.03.2017;IT01001493;0102307;1;1592
18.03.2017;IT01001494;0102308;1;1592
18.03.2017;IT01001494;0102309;1;1592
18.03.2017;IT01001494;0102310;1;1592
18.03.2017;IT01001495;0102312;1;3032
18.03.2017;IT01001495;0102313;1;1839
18.03.2017;IT01001496;0105734;2;423
18.03.2017;IT01001496;0105735;1;1439
18.03.2017;IT01001497;0105736;1;1922
18.03.2017;IT01001497;0105743;1;399
18.03.2017;IT01001498;0105747;1;560
18.03.2017;IT01001498;0102439;1;11920
18.03.2017;IT01001498;0102453;1;6696
19.03.2017;IT01001498;0102416;1;3984
19.03.2017;IT01001499;0102421;1;4010
19.03.2017;IT01001499;0102427;1;4010
19.03.2017;IT01001499;0102438;1;2856
19.03.2017;IT01001500;0102439;2;11920
19.03.2017;IT01001500;0102444;1;4392
19.03.2017;IT01001500;0102446;1;2194
19.03.2017;IT01001501;0102448;1;2194
19.03.2017;IT01001501;0102452;1;2194
19.03.2017;IT01001502;0102453;1;6696
19.03.2017;IT01001502;0102461;1;1739
19.03.2017;IT01001503;0102467;1;2318
19.03.2017;IT01001503;0102469;1;3984
19.03.2017;IT01001503;0102470;1;3984
19.03.2017;IT01001504;0102471;1;3984
19.03.2017;IT01001504;0102474;1;17592
19.03.2017;IT01001504;0100598;1;919
19.03.2017;IT01001505;0101041;1;1439
19.03.2017;IT01001505;0102492;1;1032
19.03.2017;IT01001505;0102493;1;1032
19.03.2017;IT01001506;0102549;2;371
19.03.2017;IT01001507;0102584;1;1396
19.03.2017;IT01001507;0102722;1;1032
19.03.2017;IT01001508;0105735;1;1439
19.03.2017;IT01001508;0105736;1;1922
19.03.2017;IT01001509;0105757;1;1922
19.03.2017;IT01001509;0105759;1;736
19.03.2017;IT01001510;0110145;1;2119
19.03.2017;IT01001511;0102307;1;1592
19.03.2017;IT01001512;0102310;1;1592
19.03.2017;IT01001513;0102313;1;1839
19.03.2017;IT01001513;0102331;1;1599
19.03.2017;IT01001513;0102332;1;1599
19.03.2017;IT01001514;0102307;1;1592
19.03.2017;IT01001514;0102310;1;1592
19.03.2017;IT01001515;0102313;1;1839
19.03.2017;IT01001515;0100597;1;2144
19.03.2017;IT01001515;0100598;1;919
19.03.2017;IT01001516;0101041;1;1439
19.03.2017;IT01001516;0100648;1;879
19.03.2017;IT01001516;0100649;1;799
19.03.2017;IT01001517;0105736;2;1922
19.03.2017;IT01001517;0105738;1;879
19.03.2017;IT01001518;0102377;1;35188
19.03.2017;IT01001518;0102486;2;337
19.03.2017;IT01001518;0105755;1;423
19.03.2017;IT01001519;0105757;1;1922
19.03.2017;IT01001519;0105759;1;736
19.03.2017;IT01001519;0101326;1;4959
19.03.2017;IT01001520;0101330;2;4792
19.03.2017;IT01001520;0101332;1;9191
19.03.2017;IT01001521;0101336;1;10622
19.03.2017;IT01001521;0101337;1;6350
19.03.2017;IT01001521;0101339;1;4278
19.03.2017;IT01001522;0101341;1;3472
19.03.2017;IT01001523;0101326;1;4959
19.03.2017;IT01001524;0101329;1;6072
19.03.2017;IT01001524;0101330;1;4792
19.03.2017;IT01001525;0101332;1;9191
19.03.2017;IT01001525;0101337;1;6350
19.03.2017;IT01001526;0101339;1;4278
19.03.2017;IT01001527;0111515;1;968
20.03.2017;IT01001527;0102439;1;11920
20.03.2017;IT01001527;0102442;1;2194
20.03.2017;IT01001528;0102453;1;6696
20.03.2017;IT01001528;0102416;1;3984
20.03.2017;IT01001529;0102421;1;4010
20.03.2017;IT01001529;0102427;2;4010
20.03.2017;IT01001530;0102436;1;2856
20.03.2017;IT01001530;0102440;1;7040
20.03.2017;IT01001531;0102447;2;2194
20.03.2017;IT01001531;0102448;1;2194
20.03.2017;IT01001531;0102454;1;4392
20.03.2017;IT01001532;0102467;1;2318
20.03.2017;IT01001533;0105735;1;1439
20.03.2017;IT01001534;0100598;1;919
20.03.2017;IT01001534;0101041;1;1439
20.03.2017;IT01001534;0105736;1;1922
20.03.2017;IT01001535;0100595;1;1119
20.03.2017;IT01001536;0102377;2;35188
20.03.2017;IT01001536;0105738;1;879
20.03.2017;IT01001536;0105743;2;399
20.03.2017;IT01001536;0105755;1;423
20.03.2017;IT01001537;0105759;1;736
20.03.2017;IT01001537;0109013;1;799
20.03.2017;IT01001537;0110142;1;1039
20.03.2017;IT01001537;0101326;1;4959
20.03.2017;IT01001537;0101330;1;4792
20.03.2017;IT01001538;0101332;1;9191
20.03.2017;IT01001539;0101336;1;10622
20.03.2017;IT01001540;0101337;1;6350
20.03.2017;IT01001540;0101339;1;4278
20.03.2017;IT01001540;0101341;1;3472
20.03.2017;IT01001540;0110488;1;610
20.03.2017;IT01001541;0102307;1;1592
20.03.2017;IT01001541;0102310;1;1592
20.03.2017;IT01001541;0102313;1;1839
20.03.2017;IT01001542;0102492;1;1032
20.03.2017;IT01001543;0102493;1;1032
20.03.2017;IT01001543;0102549;1;371
20.03.2017;IT01001543;0102584;1;1396
20.03.2017;IT01001544;0102722;1;1032
20.03.2017;IT01001544;0105757;1;1922
20.03.2017;IT01001545;0105759;1;736
20.03.2017;IT01001545;0110145;1;2119
20.03.2017;IT01001545;0102378;2;35188
20.03.2017;IT01001546;0102491;2;996
20.03.2017;IT01001546;0102549;1;371
20.03.2017;IT01001547;0102721;2;996
20.03.2017;IT01001548;0102723;1;337
21.03.2017;IT01001548;0102328;1;1599
21.03.2017;IT01001548;0102333;1;1599
21.03.2017;IT01001549;0102338;1;1592
21.03.2017;IT01001549;0102440;1;7040
21.03.2017;IT01001550;0102454;1;4392
21.03.2017;IT01001550;0100597;1;2144
21.03.2017;IT01001550;0100598;1;919
21.03.2017;IT01001551;0100648;2;879
21.03.2017;IT01001552;0100649;1;799
21.03.2017;IT01001552;0101041;1;1439
21.03.2017;IT01001553;0101326;1;4959
21.03.2017;IT01001553;0101329;1;6072
21.03.2017;IT01001554;0101330;1;4792
21.03.2017;IT01001554;0101332;1;9191
21.03.2017;IT01001555;0101337;1;6350
21.03.2017;IT01001556;0101339;1;4278
21.03.2017;IT01001557;0102332;2;1599
21.03.2017;IT01001557;0102338;1;1592
21.03.2017;IT01001557;0102377;1;35188
21.03.2017;IT01001558;0102486;1;337
21.03.2017;IT01001558;0105736;1;1922
21.03.2017;IT01001559;0105738;1;879
21.03.2017;IT01001559;0105755;1;423
21.03.2017;IT01001559;0105757;2;1922
21.03.2017;IT01001559;0105759;1;736
21.03.2017;IT01001559;0111515;2;968
22.03.2017;IT01001560;0100595;1;1119
22.03.2017;IT01001561;0101041;1;1439
22.03.2017;IT01001562;0102382;1;6320
22.03.2017;IT01001563;0102397;1;35188
22.03.2017;IT01001563;0102416;1;3984
22.03.2017;IT01001564;0102421;1;4010
22.03.2017;IT01001565;0102427;1;4010
22.03.2017;IT01001565;0102436;1;2856
22.03.2017;IT01001566;0102439;2;11920
22.03.2017;IT01001566;0102442;1;2194
22.03.2017;IT01001566;0102447;1;2194
22.03.2017;IT01001567;0102448;1;2194
22.03.2017;IT01001567;0102453;1;6696
22.03.2017;IT01001567;0105738;1;879
22.03.2017;IT01001568;0105755;1;423
22.03.2017;IT01001568;0105757;1;1922
22.03.2017;IT01001568;0105759;1;736
22.03.2017;IT01001568;0109013;1;799
22.03.2017;IT01001569;0101326;1;4959
22.03.2017;IT01001570;0101329;1;6072
22.03.2017;IT01001571;0101330;1;4792
22.03.2017;IT01001572;0101339;1;4278
22.03.2017;IT01001572;0102419;1;3984
22.03.2017;IT01001573;0102431;1;2856
22.03.2017;IT01001573;0102436;1;2856
22.03.2017;IT01001573;0102437;1;2194
22.03.2017;IT01001574;0102439;1;11920
22.03.2017;IT01001575;0102442;1;2194
22.03.2017;IT01001576;0102444;1;4392
22.03.2017;IT01001576;0102445;1;15720
22.03.2017;IT01001577;0102447;1;2194
22.03.2017;IT01001577;0102453;1;6696
22.03.2017;IT01001577;0102461;1;1739
22.03.2017;IT01001578;0102462;1;1992
22.03.2017;IT01001578;0102467;1;2318
22.03.2017;IT01001579;0102474;1;17592
22.03.2017;IT01001580;0102467;1;2318
22.03.2017;IT01001580;0102493;1;1032
22.03.2017;IT01001580;0102584;1;1396
22.03.2017;IT01001580;0100592;1;3599
22.03.2017;IT01001581;0102479;1;371
22.03.2017;IT01001581;0102493;1;1032
22.03.2017;IT01001582;0102548;2;35264
22.03.2017;IT01001582;0102584;2;1396
22.03.2017;IT01001583;0102723;1;337
22.03.2017;IT01001584;0103150;1;1488
22.03.2017;IT01001584;0105734;2;423
22.03.2017;IT01001585;0105738;1;879
22.03.2017;IT01001586;0105747;2;560
22.03.2017;IT01001586;0105757;2;1922
22.03.2017;IT01001587;0105759;1;736
22.03.2017;IT01001587;0110142;2;1039
22.03.2017;IT01001588;0110143;1;1599
22.03.2017;IT01001588;0101326;1;4959
22.03.2017;IT01001589;0101329;1;6072
22.03.2017;IT01001589;0101336;1;10622
22.03.2017;IT01001590;0101337;1;6350
22.03.2017;IT01001590;0101339;2;4278
22.03.2017;IT01001590;0111513;1;2184
22.03.2017;IT01001590;0102470;1;3984
22.03.2017;IT01001591;0102472;1;3984
22.03.2017;IT01001591;0101329;1;6072
22.03.2017;IT01001592;0101330;1;4792
22.03.2017;IT01001593;0101339;1;4278
22.03.2017;IT01001593;0110488;2;610
22.03.2017;IT01001593;0110491;1;700
22.03.2017;IT01001594;0101332;1;9191
22.03.2017;IT01001594;0102439;1;11920
22.03.2017;IT01001595;0102453;1;6696
22.03.2017;IT01001596;0102308;1;1592
22.03.2017;IT01001596;0102442;1;2194
22.03.2017;IT01001596;0102443;1;2856
22.03.2017;IT01001597;0102447;1;2194
22.03.2017;IT01001597;0102448;1;2194
22.03.2017;IT01001597;0102469;1;3984
22.03.2017;IT01001598;0102307;1;1592
